datetime,pickups,date,min_temp,max_temp,wind_speed,wind_gust,visibility,pressure,precipitation,snow_depth,fog,rain_drizzle,snow_ice,thunder
2009-01-10 20,104,2009-01-10,23.0,30.0,4.9,15.0,7.8,1018.8,0.0,0.0,1,0,1,0
2009-01-10 21,94,2009-01-10,23.0,30.0,4.9,15.0,7.8,1018.8,0.0,0.0,1,0,1,0
2009-01-10 22,101,2009-01-10,23.0,30.0,4.9,15.0,7.8,1018.8,0.0,0.0,1,0,1,0
2009-01-10 23,104,2009-01-10,23.0,30.0,4.9,15.0,7.8,1018.8,0.0,0.0,1,0,1,0
2009-01-11 00,69,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 01,34,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 02,30,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 03,14,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 04,12,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 05,10,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 06,12,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 07,9,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 08,15,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 09,26,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 10,64,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 11,57,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 12,67,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 13,78,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 14,61,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 15,39,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 16,61,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 17,64,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 18,57,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 19,56,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 20,52,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 21,41,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 22,21,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-11 23,30,2009-01-11,24.8,30.9,7.8,21.0,7.6,1007.1,0.29,0.0,0,1,1,0
2009-01-12 00,17,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 01,9,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 02,6,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 03,4,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 04,4,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 05,16,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 06,66,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 07,108,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 08,127,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 09,83,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 10,45,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 11,52,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 12,71,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 13,64,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 14,64,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 15,72,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 16,59,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 17,105,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 18,131,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 19,145,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 20,128,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 21,101,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 22,64,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-12 23,44,2009-01-12,21.0,33.1,5.5,15.0,10.0,1014.4,0.04,1.2,0,0,0,0
2009-01-13 00,37,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 01,22,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 02,10,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 03,7,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 04,7,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 05,14,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 06,47,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 07,87,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 08,119,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 09,78,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 10,70,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 11,59,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 12,68,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 13,75,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 14,76,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 15,67,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 16,88,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 17,126,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 18,163,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 19,156,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 20,171,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 21,112,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 22,88,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-13 23,67,2009-01-13,28.0,41.0,4.2,19.0,10.0,1015.5,0.0,1.2,0,0,0,0
2009-01-14 00,40,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 01,17,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 02,19,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 03,7,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 04,8,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 05,8,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 06,61,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 07,96,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 08,156,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 09,84,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 10,65,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 11,79,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 12,95,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 13,93,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 14,88,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 15,73,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 16,87,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 17,119,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 18,92,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 19,171,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 20,188,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 21,140,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 22,108,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-14 23,70,2009-01-14,16.0,39.9,7.4,22.9,10.0,1009.7,0.0,0.0,0,0,0,0
2009-01-15 00,43,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 01,18,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 02,12,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 03,8,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 04,2,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 05,13,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 06,70,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 07,106,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 08,144,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 09,91,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 10,78,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 11,89,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 12,91,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 13,95,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 14,92,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 15,68,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 16,81,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 17,96,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 18,128,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 19,122,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 20,177,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 21,170,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 22,112,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-15 23,99,2009-01-15,16.0,21.9,6.5,15.9,7.6,1016.7,0.01,0.0,0,0,1,0
2009-01-16 00,76,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 01,25,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 02,10,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 03,7,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 04,7,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 05,16,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 06,82,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 07,115,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 08,145,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 09,94,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 10,89,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 11,68,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 12,116,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 13,81,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 14,102,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 15,89,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 16,87,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 17,106,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 18,133,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 19,147,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 20,163,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 21,102,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 22,118,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-16 23,91,2009-01-16,10.0,17.1,7.5,19.0,10.0,1026.0,0.04,1.2,0,0,0,0
2009-01-17 00,93,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 01,37,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 02,26,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 03,12,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 04,16,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 05,21,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 06,16,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 07,20,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 08,28,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 09,37,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 10,47,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 11,63,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 12,70,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 13,84,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 14,71,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 15,58,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 16,62,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 17,64,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 18,91,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 19,109,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 20,119,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 21,104,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 22,107,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-17 23,106,2009-01-17,6.1,19.0,5.6,17.1,10.0,1028.1,0.0,0.0,0,0,0,0
2009-01-18 00,106,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 01,72,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 02,39,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 03,20,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 04,18,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 05,19,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 06,10,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 07,17,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 08,21,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 09,20,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 10,43,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 11,42,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 12,69,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 13,66,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 14,76,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 15,47,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 16,50,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 17,65,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 18,70,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 19,58,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 20,75,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 21,43,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 22,62,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-18 23,45,2009-01-18,18.0,35.1,4.8,22.0,8.1,1012.8,0.09,0.0,1,0,1,0
2009-01-19 00,35,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 01,28,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 02,8,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 03,11,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 04,2,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 05,11,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 06,17,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 07,18,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 08,26,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 09,42,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 10,33,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 11,27,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 12,59,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 13,47,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 14,53,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 15,45,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 16,59,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 17,50,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 18,88,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 19,69,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 20,77,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 21,57,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 22,42,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-19 23,41,2009-01-19,26.1,33.1,2.4,18.5,4.3,1000.4,0.18,0.0,1,0,1,0
2009-01-20 00,40,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 01,11,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 02,3,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 03,6,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 04,7,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 05,12,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 06,76,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 07,102,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 08,139,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 09,84,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 10,58,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 11,42,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 12,62,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 13,64,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 14,77,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
2009-01-20 15,72,2009-01-20,19.9,30.2,4.4,15.0,9.0,999.5,0.18,3.1,0,0,1,0
